_id,tracking_number,carrier,scans[0].timestamp,scans[0].scan,scans[1].timestamp,scans[1].scan,scans[2].timestamp,scans[2].scan,scans[3].timestamp,scans[3].scan,scans[4].timestamp,scans[4].scan,scans[5].timestamp,scans[5].scan,scans[6].timestamp,scans[6].scan,scans[7].timestamp,scans[7].scan,scans[8].timestamp,scans[8].scan,scans[9].timestamp,scans[9].scan,scans[10].timestamp,scans[10].scan,scans[11].timestamp,scans[11].scan,scans[12].timestamp,scans[12].scan,scans[13].timestamp,scans[13].scan,scans[14].timestamp,scans[14].scan,scans[15].timestamp,scans[15].scan,scans[16].timestamp,scans[16].scan,scans[17].timestamp,scans[17].scan,scans[18].timestamp,scans[18].scan,scans[19].timestamp,scans[19].scan,scans[20].timestamp,scans[20].scan,scans[21].timestamp,scans[21].scan,scans[22].timestamp,scans[22].scan,scans[23].timestamp,scans[23].scan,scans[24].timestamp,scans[24].scan,scans[25].timestamp,scans[25].scan,scans[26].timestamp,scans[26].scan,scans[27].timestamp,scans[27].scan,scans[28].timestamp,scans[28].scan,scans[29].timestamp,scans[29].scan,scans[30].timestamp,scans[30].scan,scans[31].timestamp,scans[31].scan,scans[32].timestamp,scans[32].scan,scans[33].timestamp,scans[33].scan,scans[34].timestamp,scans[34].scan,scans[35].timestamp,scans[35].scan,scans[36].timestamp,scans[36].scan,scans[37].timestamp,scans[37].scan,scans[38].timestamp,scans[38].scan,scans[39].timestamp,scans[39].scan,scans[40].timestamp,scans[40].scan,scans[41].timestamp,scans[41].scan,scans[42].timestamp,scans[42].scan,scans[43].timestamp,scans[43].scan,scans[44].timestamp,scans[44].scan,scans[45].timestamp,scans[45].scan,scans[46].timestamp,scans[46].scan,scans[47].timestamp,scans[47].scan,scans[48].timestamp,scans[48].scan,scans[49].timestamp,scans[49].scan,scans[50].timestamp,scans[50].scan,scans[51].timestamp,scans[51].scan,scans[52].timestamp,scans[52].scan,scans[53].timestamp,scans[53].scan,scans[54].timestamp,scans[54].scan,scans[55].timestamp,scans[55].scan
67d7c10b380fe7c6439e5bb7,5992484628,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-05-21T15:32:00,shipment manifested,2024-05-23T13:48:00,shipment dropped off awaiting carrier collection,2024-05-24T17:07:00,in transit,2024-05-25T00:50:00,warehouse scan,2024-05-25T01:00:00,in transit,2024-05-25T03:50:00,warehouse scan,2024-05-25T06:53:00,in transit,2024-05-25T06:53:00,export scan,2024-05-25T08:00:00,arrival scan,2024-05-28T08:51:00,in transit,2024-05-29T16:25:00,arrival at delivery depot,2024-05-29T16:28:00,customs clearance in progress,2024-05-29T18:35:00,shipment returned or being returned to sender,2024-07-17T19:45:00,in transit,2024-07-17T20:29:00,in transit,2024-10-30T14:25:00,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e5bf1,ea8ae97a-16c3-4f86-9e22-eb00dd3dc783-78131,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-05-21T15:32:00,shipment manifested,2024-05-23T13:48:00,shipment dropped off awaiting carrier collection,2024-05-24T17:07:00,in transit,2024-05-25T00:50:00,warehouse scan,2024-05-25T01:00:00,in transit,2024-05-25T03:50:00,warehouse scan,2024-05-25T06:53:00,in transit,2024-05-25T06:53:00,export scan,2024-05-25T08:00:00,arrival scan,2024-05-28T08:51:00,in transit,2024-05-29T16:25:00,arrival at delivery depot,2024-05-29T16:28:00,customs clearance in progress,2024-05-29T18:35:00,shipment returned or being returned to sender,2024-07-17T19:45:00,in transit,2024-07-17T20:29:00,in transit,2024-10-30T14:25:00,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e5c1d,5447393082,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-08-31T12:29:00,shipment manifested,2024-09-02T09:34:00,shipment collected,2024-09-02T19:22:00,in transit,2024-09-03T01:22:00,warehouse scan,2024-09-03T03:00:00,in transit,2024-09-03T04:00:00,warehouse scan,2024-09-03T07:04:00,in transit,2024-09-03T07:04:00,export scan,2024-09-03T08:31:00,arrival scan,2024-09-04T11:06:00,in transit,2024-09-04T12:39:00,in transit,2024-09-09T17:18:00,arrival at delivery depot,2024-09-09T17:18:00,customs clearance in progress,2024-10-02T09:25:00,shipment returned or being returned to sender,2024-10-09T12:10:00,in transit,2024-11-15T10:53:00,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e5c8e,JD014600011809753535,a1630cac-f11e-45eb-ba58-de00a0c48748,2024-10-18T16:25:35,shipment collected,2024-10-18T21:08:10,in transit,2024-10-18T21:08:58,in transit,2024-10-21T13:53:59,in transit,2024-10-21T18:24:18,processed for clearance,2024-10-22T04:22:42,customs clearance in progress,2024-10-23T05:20:18,customs clearance in progress,2024-10-24T05:11:57,customs clearance in progress,2024-10-24T15:30:07,released by customs. clearance complete.,2024-10-25T04:11:25,in transit,2024-10-25T07:21:47,in transit,2024-10-25T08:03:52,in transit,2024-10-25T10:06:11,held awaiting tax payment by the receiver,2024-10-30T07:37:09,delivery refused,2024-11-04T14:02:04,delivery refused,2024-11-04T14:02:38,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e5cbc,JD014600011809753534,a1630cac-f11e-45eb-ba58-de00a0c48748,2024-10-18T16:25:35,shipment collected,2024-10-18T21:08:10,in transit,2024-10-18T21:08:58,in transit,2024-10-21T13:53:59,in transit,2024-10-21T18:26:04,processed for clearance,2024-10-22T04:22:42,customs clearance in progress,2024-10-23T05:20:18,customs clearance in progress,2024-10-24T05:11:57,customs clearance in progress,2024-10-24T15:30:10,released by customs. clearance complete.,2024-10-25T04:11:09,in transit,2024-10-25T07:21:47,in transit,2024-10-25T08:03:52,in transit,2024-10-25T10:06:07,held awaiting tax payment by the receiver,2024-10-30T07:36:56,delivery refused,2024-11-04T14:01:56,delivery refused,2024-11-04T14:02:38,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e71a9,1Z7E524X9794541728,0bb863db-1a5d-4688-8212-a842ab236726,2024-09-30T13:25:06,shipment manifested,2024-10-01T07:41:16,collection scheduled,2024-10-01T10:35:32,shipment collected,2024-10-01T16:22:53,in transit,2024-10-02T18:39:00,in transit,2024-10-02T19:20:00,in transit,2024-10-02T22:16:43,held for inspection by government agency,2024-10-04T19:12:41,we are awaiting 'return to sender' authorisation,2024-10-04T19:12:41,held for inspection by government agency,2024-10-04T19:14:19,held for inspection by government agency,2024-10-04T19:14:31,we are awaiting 'return to sender' authorisation,2024-10-04T19:14:31,held for inspection by government agency,2024-10-04T21:38:00,in transit,2024-10-04T22:14:00,in transit,2024-10-08T02:38:02,in transit,2024-10-08T08:07:36,out for delivery,2024-10-08T12:38:41,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e72e5,1Z61A84F6830982424,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-10T10:09:47,shipment manifested,2024-10-10T14:26:29,shipment collected,2024-10-10T17:52:23,in transit,2024-10-10T19:30:59,in transit,2024-10-11T05:59:32,in transit,2024-10-11T07:50:21,out for delivery,2024-10-11T10:08:13,receiver moved,2024-10-11T17:00:03,receiver moved,2024-10-14T04:03:04,warehouse scan,2024-10-15T04:09:04,warehouse scan,2024-10-18T02:50:59,warehouse scan,2024-10-18T04:11:55,shipment returned or being returned to sender,2024-10-18T17:49:49,in transit,2024-10-18T19:25:00,in transit,2024-10-21T05:33:42,in transit,2024-10-21T07:09:32,out for delivery,2024-10-21T11:30:50,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e7368,1Z61A84F6803883878,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-17T15:19:56,shipment manifested,2024-10-21T12:32:58,shipment collected,2024-10-21T18:31:19,in transit,2024-10-21T21:00:00,in transit,2024-10-22T04:02:19,in transit,2024-10-22T07:43:33,out for delivery,2024-10-22T12:53:51,receiver moved,2024-10-22T17:36:09,receiver moved,2024-10-23T07:54:48,warehouse scan,2024-10-24T07:32:21,warehouse scan,2024-10-29T08:29:44,warehouse scan,2024-10-29T08:45:05,shipment returned or being returned to sender,2024-10-29T19:30:00,in transit,2024-10-29T21:38:00,in transit,2024-10-30T03:45:00,in transit,2024-10-30T06:30:00,out for delivery,2024-10-30T11:40:02,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e73f0,5987359140,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-06-10T09:13:00,shipment manifested,2024-06-10T10:03:00,shipment dropped off awaiting carrier collection,2024-06-10T11:23:00,shipment collected,2024-06-10T15:19:00,in transit,2024-06-10T23:07:00,warehouse scan,2024-06-11T01:00:00,in transit,2024-06-11T02:39:00,warehouse scan,2024-06-11T07:17:00,in transit,2024-06-11T07:17:00,export scan,2024-06-11T08:30:00,arrival scan,2024-06-12T08:30:00,in transit,2024-06-21T10:45:00,arrival at delivery depot,2024-06-21T10:46:00,customs clearance in progress,2024-07-25T06:00:00,shipment returned or being returned to sender,2024-08-20T22:00:00,in transit,2024-08-20T22:06:00,in transit,2024-10-21T15:37:00,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e740c,db795f4b-3034-4f46-b1de-143ecc01e32c-23347,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-06-10T09:13:00,shipment manifested,2024-06-10T10:03:00,shipment dropped off awaiting carrier collection,2024-06-10T11:23:00,shipment collected,2024-06-10T15:19:00,in transit,2024-06-10T23:07:00,warehouse scan,2024-06-11T01:00:00,in transit,2024-06-11T02:39:00,warehouse scan,2024-06-11T07:17:00,in transit,2024-06-11T07:17:00,export scan,2024-06-11T08:30:00,arrival scan,2024-06-12T08:30:00,in transit,2024-06-21T10:45:00,arrival at delivery depot,2024-06-21T10:46:00,customs clearance in progress,2024-07-25T06:00:00,shipment returned or being returned to sender,2024-08-20T22:00:00,in transit,2024-08-20T22:06:00,in transit,2024-10-21T15:37:00,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e7422,1943865836,a1630cac-f11e-45eb-ba58-de00a0c48748,2024-12-03T13:44:41,shipment collected,2024-12-03T20:22:42,in transit,2024-12-03T20:50:58,in transit,2024-12-04T12:09:55,customs clearance in progress,2024-12-04T13:03:12,in transit,2024-12-05T02:30:00,shipment on hold,2024-12-05T03:44:41,in transit,2024-12-05T04:18:00,released by customs. clearance complete.,2024-12-05T05:49:53,in transit,2024-12-05T06:18:58,in transit,2024-12-05T08:48:03,in transit,2024-12-05T12:37:57,out for delivery,2024-12-05T18:08:16,delivery attempted. receiver not available for delivery,2024-12-06T09:59:11,shipment on hold,2024-12-08T14:03:19,shipment on hold,2024-12-13T09:00:51,shipment on hold,2024-12-13T09:43:05,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e7496,CB1070189,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-14T11:40:00,in transit,2025-01-14T11:40:00,shipment collected,2025-01-14T13:35:54,shipment manifested,2025-01-14T18:31:00,in transit,2025-01-14T23:34:20,in transit,2025-01-15T06:36:00,warehouse scan,2025-01-15T07:28:00,out for delivery,2025-01-15T09:56:00,delivery attempted,2025-01-15T09:56:00,delivery refused,2025-01-16T12:57:01,delivery refused,2025-01-16T18:08:14,delivery rescheduled,2025-01-17T07:38:00,out for delivery,2025-01-17T09:36:00,delivery refused,2025-01-20T07:02:00,out for delivery,2025-01-20T08:10:00,out for delivery,2025-01-20T08:49:22,delivery refused,2025-01-20T08:49:36,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e7572,TI9149185,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-09T13:10:00,in transit,2025-01-09T13:10:00,shipment collected,2025-01-09T15:56:00,in transit,2025-01-09T15:56:08,shipment manifested,2025-01-10T10:24:00,warehouse scan,2025-01-11T00:28:00,warehouse scan,2025-01-13T02:25:33,carrier misrouted the shipment - corrective action underway,2025-01-13T02:25:37,carrier misrouted the shipment - corrective action underway,2025-01-13T07:13:40,carrier misrouted the shipment - corrective action underway,2025-01-13T19:59:00,in transit,2025-01-14T08:14:00,in transit,2025-01-15T01:38:00,warehouse scan,2025-01-15T08:34:00,out for delivery,2025-01-15T10:08:00,delivery attempted,2025-01-15T10:08:00,delivery refused,2025-01-15T18:36:12,delivery refused,2025-01-15T18:36:37,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e7695,JD014600011800650633,a1630cac-f11e-45eb-ba58-de00a0c48748,2024-10-14T15:47:55,shipment collected,2024-10-14T20:31:55,in transit,2024-10-14T20:45:58,in transit,2024-10-16T07:00:56,in transit,2024-10-16T08:51:51,customs clearance in progress,2024-10-16T08:51:51,processed for clearance,2024-10-17T07:02:43,customs clearance in progress,2024-10-22T14:26:44,released by customs. clearance complete.,2024-10-25T20:57:29,in transit,2024-10-26T00:27:01,in transit,2024-10-26T06:35:00,in transit,2024-10-28T07:26:54,out for delivery,2024-10-28T10:13:59,delivery refused,2024-10-29T10:28:21,shipment on hold,2024-10-30T10:27:11,shipment on hold,2024-12-19T10:43:27,shipment on hold,2024-12-19T11:18:33,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e776a,1Z61A84F9909853091,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-10T15:17:15,shipment manifested,2024-10-11T07:58:09,collection scheduled,2024-10-11T09:25:32,shipment collected,2024-10-11T16:54:37,in transit,2024-10-11T19:00:00,in transit,2024-10-14T04:40:33,in transit,2024-10-14T07:25:52,out for delivery,2024-10-14T16:18:52,package has been re-directed to the destination,2024-10-15T04:06:22,in transit,2024-10-15T07:50:26,out for delivery,2024-10-15T08:31:17,1st of 3 delivery attempts. receiver not available,2024-10-16T02:45:26,in transit,2024-10-16T07:24:38,out for delivery,2024-10-16T08:15:00,delayed due to circumstances beyond our control - corrective action underway,2024-10-17T04:00:12,in transit,2024-10-17T07:45:54,out for delivery,2024-10-17T11:28:19,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e8b1a,1Z61A84F6809969408,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-01T12:39:11,shipment manifested,2024-10-02T13:39:11,shipment collected,2024-10-02T18:39:47,in transit,2024-10-02T19:25:00,in transit,2024-10-02T23:38:00,in transit,2024-10-03T10:18:16,delivery refused,2024-10-03T12:30:00,carrier error delayed delivery,2024-10-03T16:32:20,delivery refused,2024-10-03T16:49:36,in transit,2024-10-03T20:00:00,in transit,2024-10-03T23:00:00,in transit,2024-10-04T09:31:40,rescheduled delivery due to updated address,2024-10-04T09:31:40,delivery refused,2024-10-04T15:42:46,in transit,2024-10-04T20:06:00,in transit,2024-10-06T17:30:00,in transit,2024-10-07T03:35:21,out for delivery,2024-10-07T13:23:48,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e8cf7,5352685965,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-06-20T01:23:00,warehouse scan,2024-06-20T03:58:00,warehouse scan,2024-06-20T11:33:00,export scan,2024-06-20T12:45:00,arrival scan,2024-06-21T01:01:00,in transit,2024-06-21T08:02:00,in transit,2024-06-25T07:20:00,arrival at delivery depot,2024-06-25T07:24:00,customs clearance in progress,2024-07-09T23:01:00,shipment returned or being returned to sender,2024-07-22T20:47:00,in transit,2024-07-22T20:47:00,in transit,2024-07-22T20:57:00,in transit,2024-07-22T20:57:00,in transit,2024-09-12T14:02:00,in transit,2024-09-13T08:56:00,in transit,2024-09-13T09:14:00,in transit,2024-09-13T09:14:00,in transit,2024-10-21T15:18:00,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e8d67,5ade4970-8cee-4ca6-88a9-661528bde575-35182,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-08-16T16:49:00,shipment manifested,2024-08-17T11:34:00,shipment dropped off awaiting carrier collection,2024-08-19T15:56:00,shipment collected,2024-08-19T18:39:00,in transit,2024-08-19T23:18:00,warehouse scan,2024-08-20T02:36:00,warehouse scan,2024-08-20T03:00:00,in transit,2024-08-20T07:22:00,in transit,2024-08-20T07:22:00,export scan,2024-08-20T08:31:00,arrival scan,2024-08-21T10:36:00,in transit,2024-08-21T12:02:00,in transit,2024-08-26T13:33:00,arrival at delivery depot,2024-08-27T11:37:00,customs clearance in progress,2024-09-05T11:52:00,released by customs. clearance complete.,2024-09-06T06:09:00,released by customs. clearance complete.,2024-09-10T18:25:00,in transit,2024-10-21T15:03:00,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e8df1,4e935a14-76e8-46ea-886c-6d6c49d93803-53600,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-06-20T01:23:00,warehouse scan,2024-06-20T03:58:00,warehouse scan,2024-06-20T11:33:00,export scan,2024-06-20T12:45:00,arrival scan,2024-06-21T01:01:00,in transit,2024-06-21T08:02:00,in transit,2024-06-25T07:20:00,arrival at delivery depot,2024-06-25T07:24:00,customs clearance in progress,2024-07-09T23:01:00,shipment returned or being returned to sender,2024-07-22T20:47:00,in transit,2024-07-22T20:47:00,in transit,2024-07-22T20:57:00,in transit,2024-07-22T20:57:00,in transit,2024-09-12T14:02:00,in transit,2024-09-13T08:56:00,in transit,2024-09-13T09:14:00,in transit,2024-09-13T09:14:00,in transit,2024-10-21T15:18:00,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e8ff1,3025213093,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-08-16T16:49:00,shipment manifested,2024-08-17T11:34:00,shipment dropped off awaiting carrier collection,2024-08-19T15:56:00,shipment collected,2024-08-19T18:39:00,in transit,2024-08-19T23:18:00,warehouse scan,2024-08-20T02:36:00,warehouse scan,2024-08-20T03:00:00,in transit,2024-08-20T07:22:00,in transit,2024-08-20T07:22:00,export scan,2024-08-20T08:31:00,arrival scan,2024-08-21T10:36:00,in transit,2024-08-21T12:02:00,in transit,2024-08-26T13:33:00,arrival at delivery depot,2024-08-27T11:37:00,customs clearance in progress,2024-09-05T11:52:00,released by customs. clearance complete.,2024-09-06T06:09:00,released by customs. clearance complete.,2024-09-10T18:25:00,in transit,2024-10-21T15:03:00,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e900e,aefa0ee8-1a7b-4394-918d-5d58bcadcba6-70818,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-09-25T11:04:00,shipment manifested,2024-09-26T12:05:00,shipment collected,2024-09-26T15:12:00,in transit,2024-09-26T23:05:00,warehouse scan,2024-09-27T02:49:00,warehouse scan,2024-09-27T06:14:00,in transit,2024-09-27T08:58:00,arrival at delivery depot,2024-09-28T11:53:00,in transit,2024-09-28T15:14:00,in transit,2024-10-03T14:36:00,transit delay,2024-10-03T15:42:00,awaiting further instructions,2024-10-10T20:53:00,arrival scan,2024-10-12T12:49:00,package relabelled,2024-10-12T12:50:00,shipment on hold,2024-10-12T12:50:00,shipment on hold,2024-10-16T19:06:00,return of the package requested,2024-10-16T19:06:00,still awaiting further instructions,2024-10-17T15:04:00,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e9011,1403278046,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-09-25T11:04:00,shipment manifested,2024-09-26T12:05:00,shipment collected,2024-09-26T15:12:00,in transit,2024-09-26T23:05:00,warehouse scan,2024-09-27T02:49:00,warehouse scan,2024-09-27T06:14:00,in transit,2024-09-27T08:58:00,arrival at delivery depot,2024-09-28T11:53:00,in transit,2024-09-28T15:14:00,in transit,2024-10-03T14:36:00,transit delay,2024-10-03T15:42:00,awaiting further instructions,2024-10-10T20:53:00,arrival scan,2024-10-12T12:49:00,package relabelled,2024-10-12T12:50:00,shipment on hold,2024-10-12T12:50:00,shipment on hold,2024-10-16T19:06:00,return of the package requested,2024-10-16T19:06:00,still awaiting further instructions,2024-10-17T15:04:00,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e9054,5987752736,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-06-13T01:00:00,in transit,2024-06-13T02:41:00,warehouse scan,2024-06-13T04:30:00,warehouse scan,2024-06-13T10:14:00,in transit,2024-06-13T10:14:00,export scan,2024-06-13T11:30:00,arrival scan,2024-06-14T09:46:00,in transit,2024-06-17T17:44:00,arrival at delivery depot,2024-06-17T17:45:00,customs clearance in progress,2024-07-13T08:42:00,shipment returned or being returned to sender,2024-07-16T20:41:00,in transit,2024-07-16T20:41:00,in transit,2024-07-16T21:01:00,in transit,2024-07-16T21:01:00,in transit,2024-07-22T11:01:00,in transit,2024-07-22T11:01:00,in transit,2024-10-30T13:59:00,returned to sender,2024-10-30T13:59:00,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e907d,b0cb51f3-f336-4cd8-8927-1a8227ba58d0-58102,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-06-13T01:00:00,in transit,2024-06-13T02:41:00,warehouse scan,2024-06-13T04:30:00,warehouse scan,2024-06-13T10:14:00,in transit,2024-06-13T10:14:00,export scan,2024-06-13T11:30:00,arrival scan,2024-06-14T09:46:00,in transit,2024-06-17T17:44:00,arrival at delivery depot,2024-06-17T17:45:00,customs clearance in progress,2024-07-13T08:42:00,shipment returned or being returned to sender,2024-07-16T20:41:00,in transit,2024-07-16T20:41:00,in transit,2024-07-16T21:01:00,in transit,2024-07-16T21:01:00,in transit,2024-07-22T11:01:00,in transit,2024-07-22T11:01:00,in transit,2024-10-30T13:59:00,returned to sender,2024-10-30T13:59:00,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e9341,4172007592,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-07-27T03:27:00,warehouse scan,2024-07-27T04:28:00,warehouse scan,2024-07-28T00:17:00,in transit,2024-07-29T00:17:00,export scan,2024-07-29T01:00:00,in transit,2024-07-29T01:31:00,arrival scan,2024-07-30T07:58:00,in transit,2024-08-02T15:53:00,arrival at delivery depot,2024-08-02T15:55:00,customs clearance in progress,2024-08-02T16:12:00,shipment returned or being returned to sender,2024-09-30T10:10:00,in transit,2024-09-30T10:10:00,in transit,2024-10-07T13:48:00,in transit,2024-10-07T13:48:00,in transit,2024-10-07T14:44:00,in transit,2024-10-07T14:44:00,in transit,2024-10-18T15:25:00,returned to sender,2024-10-18T15:25:00,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439ea1e2,1Z61A84F6835479059,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-18T17:06:43,shipment manifested,2024-10-21T11:30:00,shipment collected,2024-10-21T17:02:57,in transit,2024-10-21T18:30:00,in transit,2024-10-22T02:44:38,in transit,2024-10-22T07:32:22,out for delivery,2024-10-22T07:37:02,correct company or receiver name needed for delivery,2024-10-22T19:16:28,unable to contact receiver,2024-10-22T19:16:28,correct company or receiver name needed for delivery,2024-10-23T04:47:54,warehouse scan,2024-10-24T05:09:40,warehouse scan,2024-10-29T06:17:41,warehouse scan,2024-10-29T06:35:15,shipment to be returned,2024-10-29T06:35:15,correct company or receiver name needed for delivery,2024-10-29T17:13:52,in transit,2024-10-29T19:15:00,in transit,2024-10-30T02:28:00,in transit,2024-10-30T09:23:53,out for delivery,2024-10-30T10:00:32,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439ea24e,5352685965,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-06-20T01:23:00,warehouse scan,2024-06-20T03:58:00,warehouse scan,2024-06-20T11:33:00,export scan,2024-06-20T12:45:00,arrival scan,2024-06-21T01:01:00,in transit,2024-06-21T08:02:00,in transit,2024-06-25T07:20:00,arrival at delivery depot,2024-06-25T07:24:00,customs clearance in progress,2024-07-09T23:01:00,shipment returned or being returned to sender,2024-07-22T20:47:00,in transit,2024-07-22T20:47:00,in transit,2024-07-22T20:57:00,in transit,2024-07-22T20:57:00,in transit,2024-09-12T14:02:00,in transit,2024-09-13T08:56:00,in transit,2024-09-13T09:14:00,in transit,2024-09-13T09:14:00,in transit,2024-10-21T15:18:00,returned to sender,2024-10-21T15:18:00,returned to sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
