_id,tracking_number,carrier,scans[0].timestamp,scans[0].scan,scans[1].timestamp,scans[1].scan,scans[2].timestamp,scans[2].scan,scans[3].timestamp,scans[3].scan,scans[4].timestamp,scans[4].scan,scans[5].timestamp,scans[5].scan,scans[6].timestamp,scans[6].scan,scans[7].timestamp,scans[7].scan,scans[8].timestamp,scans[8].scan,scans[9].timestamp,scans[9].scan,scans[10].timestamp,scans[10].scan,scans[11].timestamp,scans[11].scan,scans[12].timestamp,scans[12].scan,scans[13].timestamp,scans[13].scan,scans[14].timestamp,scans[14].scan,scans[15].timestamp,scans[15].scan,scans[16].timestamp,scans[16].scan,scans[17].timestamp,scans[17].scan,scans[18].timestamp,scans[18].scan,scans[19].timestamp,scans[19].scan,scans[20].timestamp,scans[20].scan,scans[21].timestamp,scans[21].scan,scans[22].timestamp,scans[22].scan,scans[23].timestamp,scans[23].scan,scans[24].timestamp,scans[24].scan,scans[25].timestamp,scans[25].scan,scans[26].timestamp,scans[26].scan,scans[27].timestamp,scans[27].scan,scans[28].timestamp,scans[28].scan,scans[29].timestamp,scans[29].scan,scans[30].timestamp,scans[30].scan,scans[31].timestamp,scans[31].scan,scans[32].timestamp,scans[32].scan,scans[33].timestamp,scans[33].scan,scans[34].timestamp,scans[34].scan,scans[35].timestamp,scans[35].scan,scans[36].timestamp,scans[36].scan,scans[37].timestamp,scans[37].scan,scans[38].timestamp,scans[38].scan,scans[39].timestamp,scans[39].scan,scans[40].timestamp,scans[40].scan,scans[41].timestamp,scans[41].scan,scans[42].timestamp,scans[42].scan,scans[43].timestamp,scans[43].scan,scans[44].timestamp,scans[44].scan,scans[45].timestamp,scans[45].scan,scans[46].timestamp,scans[46].scan
67d7c10b380fe7c6439e577b,496ee75c-a817-4fc9-bccc-d75c6e055e1c-20032,01f30ac3-4496-408f-b1b0-dc6ed4a36006,2024-11-27T21:05:09,shipment manifested,2024-11-29T11:26:36,in transit,2024-11-29T12:56:29,internal activity scan,2024-11-29T14:59:12,in transit,2024-11-29T17:00:30,in transit,2024-11-29T19:45:14,in transit,2024-11-29T20:30:37,warehouse scan,2024-11-29T22:00:17,in transit,2024-11-30T08:15:15,in transit,2024-12-01T20:30:17,warehouse scan,2024-12-01T20:45:17,released by customs. clearance complete.,2024-12-02T17:30:19,in transit,2024-12-02T20:00:32,warehouse scan,2024-12-02T20:46:13,in transit,2024-12-03T16:00:29,out for delivery,2024-12-03T20:15:14,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e5a82,6ec9d60e-4d30-435a-8f7f-09de7ff81929-89113,01f30ac3-4496-408f-b1b0-dc6ed4a36006,2025-01-07T22:00:20,in transit,2025-01-08T00:30:13,in transit,2025-01-08T01:00:08,in transit,2025-01-08T01:30:04,in transit,2025-01-08T01:30:04,warehouse scan,2025-01-08T04:15:46,in transit,2025-01-08T07:00:03,warehouse scan,2025-01-08T07:30:21,in transit,2025-01-08T08:45:27,out for delivery,2025-01-08T08:45:27,in transit,2025-01-08T08:45:27,warehouse scan,2025-01-08T08:45:27,out for delivery,2025-01-08T08:45:27,in transit,2025-01-08T08:45:27,warehouse scan,2025-01-08T13:00:50,delivery attempted. receiver not available for delivery,2025-01-08T13:00:50,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e5b99,JD014600011940903435,a1630cac-f11e-45eb-ba58-de00a0c48748,2025-01-13T16:00:42,shipment collected,2025-01-13T23:35:07,shipment on hold,2025-01-14T23:25:51,in transit,2025-01-14T23:27:58,in transit,2025-01-16T00:39:11,in transit,2025-01-16T04:03:09,processed for clearance,2025-01-16T05:15:57,customs clearance in progress,2025-01-16T10:35:45,released by customs. clearance complete.,2025-01-17T06:12:39,in transit,2025-01-17T07:35:58,in transit,2025-01-17T10:17:40,in transit,2025-01-17T10:51:54,out for delivery,2025-01-17T17:25:36,delivery attempted. receiver not available for delivery,2025-01-17T19:23:49,shipment on hold,2025-01-20T09:04:38,out for delivery,2025-01-20T12:05:52,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e5d08,e7610356-18df-4ad7-b413-0d5102a48d72-63920,01f30ac3-4496-408f-b1b0-dc6ed4a36006,2025-01-07T22:14:44,shipment manifested,2025-01-08T09:45:28,in transit,2025-01-08T19:00:12,warehouse scan,2025-01-08T21:16:26,in transit,2025-01-08T21:45:06,in transit,2025-01-08T22:45:05,awaiting release from customs,2025-01-08T22:45:05,customs clearance in progress,2025-01-08T22:45:05,warehouse scan,2025-01-08T23:45:32,in transit,2025-01-09T00:30:14,warehouse scan,2025-01-09T01:45:06,in transit,2025-01-09T02:45:06,in transit,2025-01-09T09:30:16,out for delivery,2025-01-09T09:30:16,in transit,2025-01-09T09:30:16,warehouse scan,2025-01-09T15:15:14,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e6df8,1726161242,a1630cac-f11e-45eb-ba58-de00a0c48748,2024-12-31T12:18:32,shipment collected,2024-12-31T21:12:22,in transit,2024-12-31T21:13:58,in transit,2025-01-02T03:48:44,customs clearance in progress,2025-01-02T04:00:27,customs clearance in progress,2025-01-02T04:08:43,in transit,2025-01-02T04:13:04,customs clearance in progress,2025-01-02T04:52:54,in transit,2025-01-02T05:27:32,in transit,2025-01-02T06:08:57,in transit,2025-01-02T06:24:35,released by customs. clearance complete.,2025-01-02T06:24:35,customs clearance in progress,2025-01-02T06:26:00,in transit,2025-01-02T07:01:37,in transit,2025-01-02T07:48:00,in transit,2025-01-02T09:11:16,out for delivery,2025-01-02T12:21:08,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e6fbc,1Z251V570499287664,0bb863db-1a5d-4688-8212-a842ab236726,2025-01-08T23:46:00,in transit,2025-01-09T03:48:00,in transit,2025-01-09T15:17:28,in transit,2025-01-09T17:05:14,internal activity scan,2025-01-09T22:10:00,in transit,2025-01-09T22:10:00,in transit,2025-01-10T04:00:00,in transit,2025-01-10T04:00:00,in transit,2025-01-10T07:33:06,customs clearance in progress,2025-01-10T07:33:06,customs clearance in progress,2025-01-10T07:43:58,warehouse scan,2025-01-10T07:43:58,warehouse scan,2025-01-10T19:35:00,in transit,2025-01-10T19:35:00,in transit,2025-01-10T21:00:00,in transit,2025-01-10T21:00:00,in transit,2025-01-11T06:36:29,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e7026,1Z7E524X0491544039,0bb863db-1a5d-4688-8212-a842ab236726,2025-01-05T17:05:19,shipment manifested,2025-01-06T10:14:00,shipment dropped off awaiting carrier collection,2025-01-06T10:14:39,shipment dropped off awaiting carrier collection,2025-01-06T15:26:35,shipment collected,2025-01-06T19:17:42,in transit,2025-01-06T19:26:00,in transit,2025-01-06T21:02:00,in transit,2025-01-06T22:19:37,export scan,2025-01-07T21:59:00,in transit,2025-01-08T06:33:00,in transit,2025-01-08T07:20:00,delay due to adverse weather conditions,2025-01-08T14:13:52,in transit,2025-01-08T20:00:00,delay due to adverse weather conditions,2025-01-08T21:26:00,in transit,2025-01-08T22:28:00,in transit,2025-01-09T11:19:16,in transit,2025-01-09T11:25:06,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e71b7,8456907196,a1630cac-f11e-45eb-ba58-de00a0c48748,2025-01-17T17:01:55,shipment collected,2025-01-17T18:17:08,in transit,2025-01-17T20:59:25,in transit,2025-01-18T01:16:05,in transit,2025-01-18T01:46:22,customs clearance in progress,2025-01-18T01:57:58,customs clearance in progress,2025-01-18T02:15:52,in transit,2025-01-18T04:03:08,in transit,2025-01-18T05:04:13,customs clearance in progress,2025-01-18T05:05:14,customs clearance in progress,2025-01-18T05:15:15,customs clearance in progress,2025-01-18T05:19:53,released by customs. clearance complete.,2025-01-18T05:28:12,in transit,2025-01-18T07:00:22,in transit,2025-01-18T08:27:40,in transit,2025-01-20T09:17:33,out for delivery,2025-01-20T13:22:39,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e72db,H00FRA0002166867,6e28e500-05f1-4745-9878-e4952ac9afeb,2024-12-19T12:33:58,shipment manifested,2024-12-19T12:33:58,shipment manifested,2024-12-20T13:31:26,shipment dropped off awaiting carrier collection,2024-12-20T13:31:26,shipment dropped off awaiting carrier collection,2024-12-20T14:59:57,shipment collected,2024-12-20T14:59:57,shipment collected,2024-12-20T17:49:00,warehouse scan,2024-12-20T17:49:00,warehouse scan,2024-12-21T09:08:38,warehouse scan,2024-12-21T09:08:38,warehouse scan,2024-12-21T09:09:38,warehouse scan,2024-12-22T17:07:27,warehouse scan,2024-12-22T17:07:27,warehouse scan,2024-12-23T09:02:11,out for delivery,2024-12-23T10:08:29,delivery attempted. receiver not available for delivery,2025-01-03T08:59:41,out for delivery,2025-01-03T09:09:10,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e7445,4556907913,a1630cac-f11e-45eb-ba58-de00a0c48748,2024-12-24T20:02:24,in transit,2024-12-24T22:17:58,in transit,2024-12-25T01:21:30,in transit,2024-12-27T02:47:36,shipment on hold,2024-12-28T05:16:07,in transit,2024-12-28T05:31:58,in transit,2024-12-28T11:08:31,customs clearance in progress,2024-12-28T11:20:43,customs clearance in progress,2024-12-28T11:33:35,customs clearance in progress,2024-12-28T19:26:45,in transit,2024-12-28T19:54:03,released by customs. clearance complete.,2024-12-28T19:54:03,customs clearance in progress,2024-12-28T20:12:32,in transit,2024-12-29T03:08:54,in transit,2024-12-30T06:22:22,in transit,2024-12-30T10:21:37,out for delivery,2024-12-30T16:34:13,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e7487,3175354615,a1630cac-f11e-45eb-ba58-de00a0c48748,2024-12-23T15:17:30,shipment collected,2024-12-23T19:01:31,in transit,2024-12-23T19:08:58,in transit,2024-12-24T07:45:58,in transit,2024-12-24T13:37:22,customs clearance in progress,2024-12-24T13:44:26,customs clearance in progress,2024-12-24T14:57:37,customs clearance in progress,2024-12-24T20:46:21,in transit,2024-12-24T21:02:25,released by customs. clearance complete.,2024-12-24T21:02:25,customs clearance in progress,2024-12-24T21:19:21,in transit,2024-12-24T21:47:55,shipment on hold,2024-12-26T23:00:00,in transit,2024-12-26T23:54:27,in transit,2024-12-27T02:33:12,in transit,2024-12-27T08:11:14,out for delivery,2024-12-27T08:34:41,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e74c8,cd74e5bb-1d91-4929-97cd-e4354a864123-40845,01f30ac3-4496-408f-b1b0-dc6ed4a36006,2024-12-28T13:07:56,shipment manifested,2024-12-28T14:00:07,in transit,2024-12-30T18:00:11,warehouse scan,2024-12-30T18:00:11,customs clearance in progress,2024-12-30T19:45:04,in transit,2024-12-30T20:30:14,in transit,2024-12-30T21:30:21,in transit,2024-12-30T22:15:38,warehouse scan,2024-12-30T23:45:19,awaiting release from customs,2024-12-31T06:45:07,warehouse scan,2024-12-31T07:45:08,in transit,2024-12-31T10:15:09,in transit,2024-12-31T14:30:06,warehouse scan,2024-12-31T16:00:14,in transit,2024-12-31T16:45:07,out for delivery,2024-12-31T19:45:03,delay due to adverse weather conditions,2024-12-31T23:15:05,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e777c,H00FRA0002176438,6e28e500-05f1-4745-9878-e4952ac9afeb,2025-01-07T16:19:18,warehouse scan,2025-01-07T19:49:41,warehouse scan,2025-01-08T00:38:49,warehouse scan,2025-01-08T01:09:33,warehouse scan,2025-01-08T01:43:06,warehouse scan,2025-01-08T01:43:06,warehouse scan,2025-01-08T09:35:31,out for delivery,2025-01-08T09:35:31,out for delivery,2025-01-08T10:21:22,scheduled for delivery,2025-01-08T10:21:22,scheduled for delivery,2025-01-08T17:29:43,driver release - delivered to a safe place,2025-01-08T17:29:43,driver release - delivered to a safe place,2025-01-10T10:32:25,warehouse scan,2025-01-10T10:32:25,warehouse scan,2025-01-10T10:41:47,out for delivery,2025-01-10T10:41:47,out for delivery,2025-01-10T10:42:35,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e77ea,H00FRA0002171628,6e28e500-05f1-4745-9878-e4952ac9afeb,2024-12-20T18:42:29,shipment manifested,2024-12-21T08:46:57,shipment dropped off awaiting carrier collection,2024-12-21T14:18:36,shipment collected,2024-12-21T19:12:51,warehouse scan,2024-12-22T11:24:16,warehouse scan,2024-12-23T03:44:26,warehouse scan,2024-12-23T10:01:26,out for delivery,2024-12-23T10:16:43,delivery attempted. receiver not available for delivery,2024-12-23T17:15:23,out for delivery,2024-12-23T17:21:51,delivery attempted. receiver not available for delivery,2024-12-24T07:26:15,out for delivery,2024-12-24T08:37:39,delivery attempted. receiver not available for delivery,2024-12-24T11:42:16,warehouse scan,2024-12-24T16:42:57,warehouse scan,2024-12-27T00:05:30,warehouse scan,2024-12-27T08:39:05,out for delivery,2024-12-27T09:11:39,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e87b1,35ad825f-f3fa-414e-9c79-a29ad5f7fbd2-19825,01f30ac3-4496-408f-b1b0-dc6ed4a36006,2024-12-23T17:13:26,shipment manifested,2024-12-24T10:15:21,in transit,2024-12-24T18:15:03,warehouse scan,2024-12-24T19:15:09,in transit,2024-12-24T19:45:17,in transit,2024-12-24T22:30:10,warehouse scan,2024-12-24T23:30:08,in transit,2024-12-25T00:30:03,warehouse scan,2024-12-27T03:45:07,in transit,2024-12-27T10:45:04,warehouse scan,2024-12-27T16:00:24,in transit,2024-12-28T00:30:13,in transit,2024-12-28T02:15:11,warehouse scan,2024-12-28T10:30:13,in transit,2024-12-28T16:15:05,in transit,2024-12-30T05:15:02,warehouse scan,2024-12-30T07:45:08,out for delivery,2024-12-30T17:00:12,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e8863,JD014600011928553487,a1630cac-f11e-45eb-ba58-de00a0c48748,2025-01-03T13:55:22,shipment collected,2025-01-03T16:17:53,in transit,2025-01-03T17:30:58,in transit,2025-01-04T00:08:06,in transit,2025-01-04T00:08:13,shipment on hold,2025-01-04T03:22:10,in transit,2025-01-04T04:01:58,in transit,2025-01-04T13:23:58,in transit,2025-01-04T17:02:00,shipment on hold,2025-01-04T17:13:56,in transit,2025-01-04T17:13:56,in transit,2025-01-05T01:36:58,in transit,2025-01-05T19:00:05,released by customs. clearance complete.,2025-01-05T19:06:27,in transit,2025-01-05T19:14:35,in transit,2025-01-06T06:14:34,in transit,2025-01-06T09:07:33,out for delivery,2025-01-06T12:54:54,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e8944,1Z251V570499287664,0bb863db-1a5d-4688-8212-a842ab236726,2025-01-08T23:46:00,in transit,2025-01-09T03:48:00,in transit,2025-01-09T15:17:28,in transit,2025-01-09T17:05:14,internal activity scan,2025-01-09T22:10:00,in transit,2025-01-09T22:10:00,in transit,2025-01-10T04:00:00,in transit,2025-01-10T04:00:00,in transit,2025-01-10T07:33:06,customs clearance in progress,2025-01-10T07:33:06,customs clearance in progress,2025-01-10T07:43:58,warehouse scan,2025-01-10T07:43:58,warehouse scan,2025-01-10T19:35:00,in transit,2025-01-10T19:35:00,in transit,2025-01-10T21:00:00,in transit,2025-01-10T21:00:00,in transit,2025-01-11T06:36:29,delivery attempted. receiver not available for delivery,2025-01-11T06:36:29,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e89f1,f0a56af0-574f-4363-be4c-41f48410da55-80191,01f30ac3-4496-408f-b1b0-dc6ed4a36006,2025-01-08T12:24:55,shipment manifested,2025-01-08T14:15:06,in transit,2025-01-08T16:15:18,warehouse scan,2025-01-08T20:15:20,in transit,2025-01-08T22:15:19,shipment ready for collection from pick-up point,2025-01-08T22:30:10,warehouse scan,2025-01-08T23:15:33,in transit,2025-01-09T00:15:19,warehouse scan,2025-01-09T03:00:05,in transit,2025-01-09T06:15:15,in transit,2025-01-09T07:30:12,out for delivery,2025-01-09T07:30:12,in transit,2025-01-09T07:30:12,shipment ready for collection from pick-up point,2025-01-09T08:30:03,out for delivery,2025-01-09T08:30:03,in transit,2025-01-09T09:45:05,warehouse scan,2025-01-09T10:00:09,delivery failed,2025-01-09T17:00:16,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e8c98,bc0417ef-9e8b-4ff3-b067-0700a84e4494-27431,01f30ac3-4496-408f-b1b0-dc6ed4a36006,2025-01-02T14:42:12,shipment manifested,2025-01-02T17:00:04,in transit,2025-01-03T18:45:05,warehouse scan,2025-01-03T20:45:04,in transit,2025-01-03T22:15:26,in transit,2025-01-03T22:15:26,warehouse scan,2025-01-03T23:15:54,in transit,2025-01-04T00:30:19,warehouse scan,2025-01-04T10:45:06,in transit,2025-01-06T08:30:26,in transit,2025-01-06T08:30:26,out for delivery,2025-01-06T08:30:26,awaiting release from customs,2025-01-06T08:30:26,customs clearance in progress,2025-01-06T09:30:06,warehouse scan,2025-01-06T10:00:08,out for delivery,2025-01-06T17:00:57,delivery attempted. receiver not available for delivery,2025-01-07T02:15:06,in transit,2025-01-07T15:30:20,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e8ca1,2331447565,a1630cac-f11e-45eb-ba58-de00a0c48748,2025-01-10T16:48:55,shipment collected,2025-01-10T19:03:55,in transit,2025-01-10T19:04:58,in transit,2025-01-14T00:05:36,in transit,2025-01-14T05:46:30,customs clearance in progress,2025-01-14T05:47:30,customs clearance in progress,2025-01-14T05:48:30,customs clearance in progress,2025-01-14T05:48:30,customs clearance in progress,2025-01-14T05:48:30,customs clearance in progress,2025-01-14T05:49:04,in transit,2025-01-14T05:49:04,in transit,2025-01-14T05:58:34,customs clearance in progress,2025-01-14T05:58:34,customs clearance in progress,2025-01-14T05:58:34,customs clearance in progress,2025-01-14T05:58:34,customs clearance in progress,2025-01-14T07:48:36,out for delivery,2025-01-14T07:48:36,out for delivery,2025-01-14T09:37:40,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e8d70,269b49b3-10e8-4306-8fec-d4b65ddec0b8-57163,01f30ac3-4496-408f-b1b0-dc6ed4a36006,2024-12-23T09:00:40,shipment manifested,2024-12-23T13:45:04,in transit,2024-12-24T16:00:08,scheduled for delivery,2024-12-24T16:30:16,warehouse scan,2024-12-24T18:00:06,in transit,2024-12-24T21:15:05,warehouse scan,2024-12-27T20:45:03,in transit,2024-12-27T23:15:04,in transit,2024-12-28T00:30:13,warehouse scan,2024-12-28T04:30:03,in transit,2024-12-28T16:30:09,warehouse scan,2024-12-29T13:30:03,customs clearance in progress,2024-12-29T20:15:04,in transit,2024-12-29T22:15:05,customs clearance in progress,2024-12-29T23:00:03,warehouse scan,2024-12-30T00:30:04,in transit,2024-12-30T08:45:07,in transit,2024-12-31T08:15:10,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e8e21,H00FRA0002179256,6e28e500-05f1-4745-9878-e4952ac9afeb,2024-12-30T10:35:53,shipment manifested,2024-12-30T10:35:53,shipment manifested,2024-12-31T07:09:00,collection scheduled,2024-12-31T07:09:00,collection scheduled,2024-12-31T14:30:47,not collected,2024-12-31T14:30:47,not collected,2024-12-31T16:39:30,shipment dropped off awaiting carrier collection,2024-12-31T16:39:30,shipment dropped off awaiting carrier collection,2025-01-02T19:13:55,shipment collected,2025-01-02T19:13:55,shipment collected,2025-01-02T21:31:55,warehouse scan,2025-01-02T21:31:55,warehouse scan,2025-01-03T09:31:51,warehouse scan,2025-01-03T09:31:51,warehouse scan,2025-01-04T01:06:46,warehouse scan,2025-01-04T01:06:46,warehouse scan,2025-01-04T11:38:57,out for delivery,2025-01-04T12:17:40,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e8ebc,fb15c65b-2542-4fe5-be20-0301e4ea54b9-32457,01f30ac3-4496-408f-b1b0-dc6ed4a36006,2025-01-03T23:15:54,in transit,2025-01-04T00:30:24,warehouse scan,2025-01-04T04:15:03,in transit,2025-01-04T17:00:09,warehouse scan,2025-01-06T08:30:23,in transit,2025-01-06T08:30:23,in transit,2025-01-06T08:30:23,warehouse scan,2025-01-06T08:30:23,in transit,2025-01-06T08:30:23,customs clearance in progress,2025-01-06T09:30:05,in transit,2025-01-06T09:30:05,in transit,2025-01-06T09:30:05,awaiting release from customs,2025-01-06T13:30:07,in transit,2025-01-06T13:30:07,in transit,2025-01-06T14:00:03,in transit,2025-01-06T14:00:03,in transit,2025-01-07T09:30:23,in transit,2025-01-07T09:30:23,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e8fd7,H00FRA0002176438,6e28e500-05f1-4745-9878-e4952ac9afeb,2025-01-07T16:19:18,warehouse scan,2025-01-07T19:49:41,warehouse scan,2025-01-08T00:38:49,warehouse scan,2025-01-08T01:09:33,warehouse scan,2025-01-08T01:43:06,warehouse scan,2025-01-08T01:43:06,warehouse scan,2025-01-08T09:35:31,out for delivery,2025-01-08T09:35:31,out for delivery,2025-01-08T10:21:22,scheduled for delivery,2025-01-08T10:21:22,scheduled for delivery,2025-01-08T17:29:43,driver release - delivered to a safe place,2025-01-08T17:29:43,driver release - delivered to a safe place,2025-01-10T10:32:25,warehouse scan,2025-01-10T10:32:25,warehouse scan,2025-01-10T10:41:47,out for delivery,2025-01-10T10:41:47,out for delivery,2025-01-10T10:42:35,delivery attempted. receiver not available for delivery,2025-01-10T10:42:35,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e9de6,1726140205,a1630cac-f11e-45eb-ba58-de00a0c48748,2024-12-30T14:17:55,shipment collected,2024-12-30T21:35:56,in transit,2024-12-30T21:36:58,in transit,2025-01-01T02:24:31,in transit,2025-01-01T10:39:51,shipment on hold,2025-01-02T03:48:44,customs clearance in progress,2025-01-02T03:59:59,customs clearance in progress,2025-01-02T04:08:42,in transit,2025-01-02T04:12:04,customs clearance in progress,2025-01-02T04:50:24,in transit,2025-01-02T05:06:50,in transit,2025-01-02T06:02:05,in transit,2025-01-02T06:44:42,released by customs. clearance complete.,2025-01-02T06:44:42,customs clearance in progress,2025-01-02T06:55:44,in transit,2025-01-02T07:01:34,in transit,2025-01-02T08:00:59,in transit,2025-01-02T08:55:40,out for delivery,2025-01-02T10:17:52,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e9ec9,8228154675,a1630cac-f11e-45eb-ba58-de00a0c48748,2024-12-30T15:29:53,shipment collected,2024-12-30T20:23:52,in transit,2024-12-30T20:31:58,in transit,2025-01-01T00:17:47,in transit,2025-01-01T11:19:15,shipment on hold,2025-01-02T03:48:45,customs clearance in progress,2025-01-02T03:59:59,customs clearance in progress,2025-01-02T04:08:43,in transit,2025-01-02T04:12:04,customs clearance in progress,2025-01-02T04:52:19,in transit,2025-01-02T05:03:27,in transit,2025-01-02T05:52:05,in transit,2025-01-02T06:08:29,released by customs. clearance complete.,2025-01-02T06:08:29,customs clearance in progress,2025-01-02T06:15:21,in transit,2025-01-02T06:37:02,in transit,2025-01-02T08:05:47,in transit,2025-01-02T12:15:42,out for delivery,2025-01-02T12:15:58,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439ea0ad,2491356335,a1630cac-f11e-45eb-ba58-de00a0c48748,2025-01-10T11:57:44,shipment collected,2025-01-10T21:16:25,in transit,2025-01-10T21:16:58,in transit,2025-01-11T03:55:03,in transit,2025-01-12T07:32:00,shipment on hold,2025-01-12T07:56:38,in transit,2025-01-14T05:30:27,in transit,2025-01-14T06:17:58,in transit,2025-01-14T12:14:41,customs clearance in progress,2025-01-14T12:18:37,customs clearance in progress,2025-01-14T12:22:46,customs clearance in progress,2025-01-14T20:03:39,in transit,2025-01-14T21:24:01,released by customs. clearance complete.,2025-01-14T21:24:02,customs clearance in progress,2025-01-15T01:31:29,in transit,2025-01-15T03:04:04,in transit,2025-01-15T06:00:00,in transit,2025-01-15T09:41:15,out for delivery,2025-01-15T11:25:50,delivery attempted. receiver not available for delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
