_id,tracking_number,carrier,scans[0].timestamp,scans[0].scan,scans[1].timestamp,scans[1].scan,scans[2].timestamp,scans[2].scan,scans[3].timestamp,scans[3].scan,scans[4].timestamp,scans[4].scan,scans[5].timestamp,scans[5].scan,scans[6].timestamp,scans[6].scan,scans[7].timestamp,scans[7].scan,scans[8].timestamp,scans[8].scan,scans[9].timestamp,scans[9].scan,scans[10].timestamp,scans[10].scan,scans[11].timestamp,scans[11].scan,scans[12].timestamp,scans[12].scan,scans[13].timestamp,scans[13].scan,scans[14].timestamp,scans[14].scan,scans[15].timestamp,scans[15].scan,scans[16].timestamp,scans[16].scan,scans[17].timestamp,scans[17].scan,scans[18].timestamp,scans[18].scan,scans[19].timestamp,scans[19].scan,scans[20].timestamp,scans[20].scan,scans[21].timestamp,scans[21].scan,scans[22].timestamp,scans[22].scan,scans[23].timestamp,scans[23].scan,scans[24].timestamp,scans[24].scan,scans[25].timestamp,scans[25].scan,scans[26].timestamp,scans[26].scan,scans[27].timestamp,scans[27].scan,scans[28].timestamp,scans[28].scan,scans[29].timestamp,scans[29].scan,scans[30].timestamp,scans[30].scan,scans[31].timestamp,scans[31].scan,scans[32].timestamp,scans[32].scan,scans[33].timestamp,scans[33].scan,scans[34].timestamp,scans[34].scan,scans[35].timestamp,scans[35].scan,scans[36].timestamp,scans[36].scan,scans[37].timestamp,scans[37].scan,scans[38].timestamp,scans[38].scan,scans[39].timestamp,scans[39].scan,scans[40].timestamp,scans[40].scan,scans[41].timestamp,scans[41].scan,scans[42].timestamp,scans[42].scan,scans[43].timestamp,scans[43].scan,scans[44].timestamp,scans[44].scan,scans[45].timestamp,scans[45].scan,scans[46].timestamp,scans[46].scan,scans[47].timestamp,scans[47].scan,scans[48].timestamp,scans[48].scan,scans[49].timestamp,scans[49].scan,scans[50].timestamp,scans[50].scan,scans[51].timestamp,scans[51].scan,scans[52].timestamp,scans[52].scan,scans[53].timestamp,scans[53].scan,scans[54].timestamp,scans[54].scan
67d7c10b380fe7c6439e5357,f4bd204d-05a5-4dc4-9eec-837fb92ea5a8-19287,5d0e294f-b483-4ba8-bd53-7f058427f35a,2025-01-08T15:36:00,shipment manifested,2025-01-09T13:01:00,shipment collected,2025-01-09T16:33:00,in transit,2025-01-10T00:50:00,warehouse scan,2025-01-10T06:49:00,in transit,2025-01-10T06:54:00,in transit,2025-01-10T17:57:00,warehouse scan,2025-01-10T20:03:00,shipment on hold,2025-01-11T02:37:00,in transit,2025-01-11T10:01:00,out for delivery,2025-01-11T14:58:00,delivery failed,2025-01-11T15:32:00,in transit,2025-01-11T20:42:00,warehouse scan,2025-01-12T08:08:00,in transit,2025-01-12T08:09:00,in transit,2025-01-12T14:03:00,shipment on hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e540f,JD014600011908119894,a1630cac-f11e-45eb-ba58-de00a0c48748,2024-12-16T13:42:16,shipment collected,2024-12-16T21:01:28,in transit,2024-12-16T21:08:58,in transit,2024-12-18T08:35:46,in transit,2024-12-20T15:58:57,customs clearance in progress,2024-12-23T16:05:29,customs clearance in progress,2024-12-23T16:05:29,shipment on hold,2024-12-24T15:23:04,shipment on hold,2024-12-27T16:59:51,customs clearance in progress,2024-12-30T15:46:08,customs clearance in progress,2024-12-30T15:46:08,shipment on hold,2024-12-31T15:47:39,customs clearance in progress,2024-12-31T15:47:39,customs clearance in progress,2024-12-31T15:47:39,shipment on hold,2025-01-02T15:58:23,shipment on hold,2025-01-02T15:58:23,shipment on hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e56af,7b0e6063-3eaf-4828-9965-6b5a1ccb14c3-96504,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-06T08:51:29,shipment manifested,2024-12-09T17:20:00,shipment collected,2024-12-09T19:55:00,in transit,2024-12-09T21:03:00,in transit,2024-12-09T21:05:00,in transit,2024-12-09T21:16:00,warehouse scan,2024-12-10T03:46:00,in transit,2024-12-10T05:14:00,in transit,2024-12-10T07:57:00,in transit,2024-12-17T08:33:00,shipment on hold - awaiting rest of shipment,2024-12-18T08:53:00,shipment on hold - awaiting rest of shipment,2024-12-20T08:39:00,shipment on hold - awaiting rest of shipment,2024-12-21T03:40:00,in transit,2024-12-23T08:37:00,shipment on hold - awaiting rest of shipment,2024-12-24T07:40:00,customs clearance delay,2024-12-27T09:08:00,shipment on hold - awaiting rest of shipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e5780,1943865836,a1630cac-f11e-45eb-ba58-de00a0c48748,2024-12-03T13:44:41,shipment collected,2024-12-03T20:22:42,in transit,2024-12-03T20:50:58,in transit,2024-12-04T12:09:55,customs clearance in progress,2024-12-04T13:03:12,in transit,2024-12-05T02:30:00,shipment on hold,2024-12-05T03:44:41,in transit,2024-12-05T04:18:00,released by customs. clearance complete.,2024-12-05T05:49:53,in transit,2024-12-05T06:18:58,in transit,2024-12-05T08:48:03,in transit,2024-12-05T12:37:57,out for delivery,2024-12-05T18:08:16,delivery attempted. receiver not available for delivery,2024-12-06T09:59:11,shipment on hold,2024-12-08T14:03:19,shipment on hold,2024-12-13T09:00:51,shipment on hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e5781,JD014600011917707385,a1630cac-f11e-45eb-ba58-de00a0c48748,2024-12-24T14:26:14,shipment collected,2024-12-24T21:02:21,in transit,2024-12-24T21:02:58,in transit,2024-12-25T23:47:40,in transit,2024-12-26T06:10:39,shipment on hold,2024-12-27T00:09:29,in transit,2024-12-27T06:39:25,in transit,2024-12-27T09:35:03,in transit,2024-12-27T10:10:33,customs clearance in progress,2024-12-27T10:10:33,processed for clearance,2024-12-30T14:19:11,customs clearance in progress,2024-12-30T14:19:11,shipment on hold,2025-01-03T14:02:11,customs clearance in progress,2025-01-03T14:02:11,shipment on hold,2025-01-06T14:06:45,customs clearance in progress,2025-01-06T14:06:45,shipment on hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e5869,1Z7E524X0499964964,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-16T13:16:45,shipment manifested,2024-12-17T09:36:32,shipment collected,2024-12-17T18:31:11,in transit,2024-12-17T19:40:00,in transit,2024-12-17T20:40:00,in transit,2024-12-17T22:45:47,warehouse scan,2024-12-18T18:07:14,warehouse scan,2024-12-19T18:23:52,warehouse scan,2024-12-20T18:39:08,export scan,2024-12-20T22:55:00,in transit,2024-12-20T23:46:00,in transit,2024-12-21T12:12:00,in transit,2024-12-22T22:46:04,warehouse scan,2024-12-23T01:31:09,shipment on hold due to restricted items,2024-12-23T18:25:00,in transit,2024-12-23T18:25:00,shipment on hold due to restricted items,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e6d70,4649397793,a1630cac-f11e-45eb-ba58-de00a0c48748,2025-01-08T14:21:20,shipment collected,2025-01-08T17:54:03,in transit,2025-01-08T18:11:58,in transit,2025-01-08T22:27:01,in transit,2025-01-09T11:43:14,customs clearance in progress,2025-01-09T19:26:58,in transit,2025-01-09T22:38:58,in transit,2025-01-10T13:40:52,in transit,2025-01-10T18:30:33,customs clearance in progress,2025-01-11T00:35:30,in transit,2025-01-11T01:18:58,in transit,2025-01-11T01:21:48,customs clearance in progress,2025-01-11T02:18:12,customs clearance in progress,2025-01-11T06:51:43,in transit,2025-01-11T07:01:31,released by customs. clearance complete.,2025-01-11T07:50:31,in transit,2025-01-11T09:55:49,shipment on hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e6e5b,f4bd204d-05a5-4dc4-9eec-837fb92ea5a8-99512,5d0e294f-b483-4ba8-bd53-7f058427f35a,2025-01-08T15:36:00,shipment manifested,2025-01-09T13:01:00,shipment collected,2025-01-09T16:33:00,in transit,2025-01-10T00:51:00,warehouse scan,2025-01-10T06:46:00,in transit,2025-01-10T06:51:00,in transit,2025-01-10T20:03:00,shipment on hold,2025-01-10T23:51:00,warehouse scan,2025-01-11T05:04:00,in transit,2025-01-11T05:06:00,in transit,2025-01-11T10:01:00,out for delivery,2025-01-11T14:58:00,delivery failed,2025-01-11T15:32:00,in transit,2025-01-11T20:43:00,warehouse scan,2025-01-12T07:58:00,in transit,2025-01-12T07:59:00,in transit,2025-01-12T14:03:00,shipment on hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e6e5d,f4bd204d-05a5-4dc4-9eec-837fb92ea5a8-53635,5d0e294f-b483-4ba8-bd53-7f058427f35a,2025-01-11T14:58:00,delivery failed,2025-01-11T15:32:00,in transit,2025-01-11T20:42:00,warehouse scan,2025-01-12T08:08:00,in transit,2025-01-12T08:09:00,in transit,2025-01-12T14:03:00,shipment on hold,2025-01-13T04:45:00,in transit,2025-01-13T04:45:00,in transit,2025-01-13T04:46:00,in transit,2025-01-13T04:46:00,in transit,2025-01-13T08:25:00,in transit,2025-01-13T08:33:00,in transit,2025-01-13T08:33:00,in transit,2025-01-13T16:31:00,warehouse scan,2025-01-13T16:31:00,warehouse scan,2025-01-13T17:57:00,shipment on hold,2025-01-13T17:57:00,shipment on hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e7244,5087091553,a1630cac-f11e-45eb-ba58-de00a0c48748,2024-12-11T14:52:58,shipment collected,2024-12-11T21:15:32,in transit,2024-12-11T22:15:30,in transit,2024-12-11T22:51:13,customs clearance in progress,2024-12-12T01:27:45,in transit,2024-12-13T04:39:38,processed for clearance,2024-12-13T04:39:38,customs clearance in progress,2024-12-13T04:39:38,customs clearance in progress,2024-12-13T07:10:23,customs clearance in progress,2024-12-14T03:45:54,customs clearance in progress,2024-12-26T00:30:44,customs clearance in progress,2024-12-26T01:27:57,released by customs. clearance complete.,2024-12-26T03:20:33,in transit,2024-12-26T05:50:20,in transit,2024-12-26T07:18:06,in transit,2024-12-26T08:31:01,held awaiting tax payment by the receiver,2024-12-26T10:05:53,shipment on hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e772b,8432562202,a1630cac-f11e-45eb-ba58-de00a0c48748,2025-01-03T17:38:14,shipment collected,2025-01-04T04:27:41,in transit,2025-01-04T05:15:25,in transit,2025-01-04T06:27:58,in transit,2025-01-04T13:02:29,scheduled for delivery,2025-01-04T13:04:28,in transit,2025-01-04T13:08:03,in transit,2025-01-04T14:26:42,customs clearance in progress,2025-01-04T15:58:35,in transit,2025-01-04T18:21:58,in transit,2025-01-05T12:01:53,in transit,2025-01-06T08:35:00,shipment on hold,2025-01-07T00:00:30,released by customs. clearance complete.,2025-01-07T02:38:36,in transit,2025-01-07T10:39:58,in transit,2025-01-07T15:00:00,in transit,2025-01-07T15:15:00,shipment on hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e77b3,JD014600011940903435,a1630cac-f11e-45eb-ba58-de00a0c48748,2025-01-13T16:00:42,shipment collected,2025-01-13T23:35:07,shipment on hold,2025-01-14T23:25:51,in transit,2025-01-14T23:27:58,in transit,2025-01-16T00:39:11,in transit,2025-01-16T04:03:09,processed for clearance,2025-01-16T05:15:57,customs clearance in progress,2025-01-16T10:35:45,released by customs. clearance complete.,2025-01-17T06:12:39,in transit,2025-01-17T07:35:58,in transit,2025-01-17T10:17:40,in transit,2025-01-17T10:51:54,out for delivery,2025-01-17T17:25:36,delivery attempted. receiver not available for delivery,2025-01-17T19:23:49,shipment on hold,2025-01-20T09:04:38,out for delivery,2025-01-20T12:05:52,delivery attempted. receiver not available for delivery,2025-01-20T18:38:14,shipment on hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e77c4,2383282871,a1630cac-f11e-45eb-ba58-de00a0c48748,2025-01-13T16:00:42,shipment collected,2025-01-13T23:35:07,shipment on hold,2025-01-14T23:25:51,in transit,2025-01-14T23:27:58,in transit,2025-01-15T03:12:04,in transit,2025-01-17T06:12:39,in transit,2025-01-17T06:12:39,in transit,2025-01-17T07:35:58,in transit,2025-01-17T07:35:58,in transit,2025-01-17T10:17:40,in transit,2025-01-17T10:17:40,in transit,2025-01-17T10:51:54,out for delivery,2025-01-17T10:51:54,out for delivery,2025-01-17T17:25:36,delivery attempted. receiver not available for delivery,2025-01-17T17:25:36,delivery attempted. receiver not available for delivery,2025-01-17T19:23:49,shipment on hold,2025-01-17T19:23:49,shipment on hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e7821,JD014600011896855505,a1630cac-f11e-45eb-ba58-de00a0c48748,2024-12-11T14:52:58,shipment collected,2024-12-11T21:15:32,in transit,2024-12-11T22:15:30,in transit,2024-12-12T01:27:45,in transit,2024-12-13T04:39:38,processed for clearance,2024-12-13T04:39:38,customs clearance in progress,2024-12-14T03:45:54,customs clearance in progress,2024-12-15T00:53:13,customs clearance in progress,2024-12-25T20:25:16,customs clearance in progress,2024-12-26T01:27:57,released by customs. clearance complete.,2024-12-26T03:20:33,in transit,2024-12-26T05:50:20,in transit,2024-12-26T07:18:06,in transit,2024-12-26T08:31:01,held awaiting tax payment by the receiver,2024-12-26T10:05:53,shipment on hold,2024-12-27T09:32:00,shipment on hold,2025-01-01T10:53:32,shipment on hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e7976,f4bd204d-05a5-4dc4-9eec-837fb92ea5a8-69492,5d0e294f-b483-4ba8-bd53-7f058427f35a,2025-01-08T15:36:00,shipment manifested,2025-01-09T13:01:00,shipment collected,2025-01-09T16:33:00,in transit,2025-01-10T00:51:00,warehouse scan,2025-01-10T06:44:00,in transit,2025-01-10T06:48:00,in transit,2025-01-10T20:03:00,shipment on hold,2025-01-10T20:13:00,warehouse scan,2025-01-11T01:32:00,in transit,2025-01-11T01:33:00,in transit,2025-01-11T10:01:00,out for delivery,2025-01-11T10:17:00,delivery to alternative address requested,2025-01-11T14:58:00,delivery failed,2025-01-11T15:32:00,in transit,2025-01-11T20:42:00,warehouse scan,2025-01-12T08:08:00,in transit,2025-01-12T14:03:00,shipment on hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e7a55,08df3b0a-96a9-48bc-9c3b-5d38b3d21f75-59496,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-23T08:37:00,shipment on hold - awaiting rest of shipment,2024-12-27T09:08:00,shipment on hold - awaiting rest of shipment,2025-01-03T08:38:00,shipment on hold - awaiting rest of shipment,2025-01-03T16:42:00,in transit,2025-01-07T07:22:00,in transit,2025-01-07T07:22:00,in transit,2025-01-07T09:03:00,shipment on hold - awaiting rest of shipment,2025-01-07T09:03:00,shipment on hold - awaiting rest of shipment,2025-01-08T08:30:00,shipment on hold - awaiting rest of shipment,2025-01-08T08:30:00,shipment on hold - awaiting rest of shipment,2025-01-09T08:46:00,shipment on hold - awaiting rest of shipment,2025-01-09T08:46:00,shipment on hold - awaiting rest of shipment,2025-01-10T04:39:00,released by customs. clearance complete.,2025-01-10T04:39:00,released by customs. clearance complete.,2025-01-10T05:40:00,released by customs. clearance complete.,2025-01-10T05:40:00,released by customs. clearance complete.,2025-01-10T08:22:00,shipment on hold - awaiting rest of shipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e86c5,2066296595,a1630cac-f11e-45eb-ba58-de00a0c48748,2025-01-08T16:07:09,shipment collected,2025-01-08T22:14:11,in transit,2025-01-08T23:26:02,in transit,2025-01-09T04:17:03,in transit,2025-01-09T07:46:02,shipment on hold,2025-01-09T11:54:17,in transit,2025-01-09T11:59:58,in transit,2025-01-09T18:51:07,tax payment received,2025-01-09T20:03:27,customs clearance in progress,2025-01-09T20:06:29,customs clearance in progress,2025-01-09T20:14:12,customs clearance in progress,2025-01-10T03:11:18,in transit,2025-01-10T03:25:18,customs clearance in progress,2025-01-10T05:13:11,released by customs. clearance complete.,2025-01-10T05:20:41,in transit,2025-01-10T05:34:59,in transit,2025-01-10T08:01:39,in transit,2025-01-10T08:01:58,shipment on hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e86d6,56569ffe-8455-4f03-aebf-69698ecd8490-17003,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-27T05:42:43,shipment manifested,2024-12-30T13:17:00,shipment collected,2024-12-30T17:30:00,in transit,2024-12-30T20:02:00,in transit,2024-12-30T20:02:00,released by customs. clearance complete.,2024-12-30T22:29:00,in transit,2024-12-30T22:37:00,in transit,2024-12-30T23:26:00,warehouse scan,2024-12-31T01:04:00,in transit,2024-12-31T02:32:00,in transit,2024-12-31T06:04:00,in transit,2024-12-31T09:06:00,released by customs. clearance complete.,2025-01-02T12:28:00,internal activity scan,2025-01-02T16:38:00,in transit,2025-01-03T03:05:00,in transit,2025-01-03T08:02:00,in transit,2025-01-03T09:38:00,warehouse scan,2025-01-03T10:02:00,shipment on hold after request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e8787,7433833724,a1630cac-f11e-45eb-ba58-de00a0c48748,2025-01-07T11:52:37,shipment collected,2025-01-07T19:04:22,in transit,2025-01-08T00:00:01,in transit,2025-01-08T03:31:00,in transit,2025-01-09T07:46:02,shipment on hold,2025-01-09T08:26:22,shipment on hold,2025-01-09T11:34:41,in transit,2025-01-09T11:48:12,customs clearance in progress,2025-01-09T11:50:13,in transit,2025-01-09T12:26:21,customs clearance in progress,2025-01-09T12:35:23,customs clearance in progress,2025-01-09T13:15:58,in transit,2025-01-09T21:25:50,customs clearance in progress,2025-01-10T03:11:14,released by customs. clearance complete.,2025-01-10T04:12:20,in transit,2025-01-10T04:31:04,in transit,2025-01-10T06:56:36,in transit,2025-01-10T06:59:26,shipment on hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e87bf,JD014600011938289299,a1630cac-f11e-45eb-ba58-de00a0c48748,2025-01-09T10:35:18,shipment collected,2025-01-09T16:42:20,in transit,2025-01-09T18:19:58,in transit,2025-01-10T05:36:47,in transit,2025-01-10T12:50:00,shipment on hold,2025-01-10T12:52:00,in transit,2025-01-10T23:56:57,in transit,2025-01-11T23:16:54,in transit,2025-01-12T05:48:40,shipment on hold,2025-01-12T09:27:27,in transit,2025-01-12T09:28:58,in transit,2025-01-13T08:35:16,in transit,2025-01-13T10:37:55,processed for clearance,2025-01-13T10:37:55,customs clearance in progress,2025-01-14T08:31:19,customs clearance in progress,2025-01-14T08:31:19,shipment on hold,2025-01-15T08:39:35,customs clearance in progress,2025-01-15T08:39:35,shipment on hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e88a2,0a921afd-fc37-426a-b04e-acf11e08ecf4-12938,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-10-18T12:53:45,shipment manifested,2024-10-18T15:33:00,shipment collected,2024-10-18T17:45:00,in transit,2024-10-18T18:17:00,in transit,2024-10-18T20:27:00,warehouse scan,2024-10-18T21:44:00,in transit,2024-10-18T22:06:00,in transit,2024-10-19T00:00:00,in transit,2024-10-19T03:32:00,warehouse scan,2024-10-19T11:39:00,in transit,2024-10-19T12:44:00,in transit,2024-10-20T00:08:00,in transit,2024-10-20T07:57:00,warehouse scan,2024-10-20T08:34:00,in transit,2024-10-23T07:06:00,warehouse scan,2024-10-24T10:46:00,warehouse scan,2024-10-30T09:19:00,warehouse scan,2024-10-31T18:55:00,shipment on hold due to restricted items,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e8b17,1525896481,a1630cac-f11e-45eb-ba58-de00a0c48748,2025-01-17T14:42:18,shipment collected,2025-01-21T00:10:00,shipment ready for collection from pick-up point,2025-01-21T20:53:25,in transit,2025-01-21T20:53:58,in transit,2025-01-23T03:41:38,customs clearance in progress,2025-01-23T03:54:13,customs clearance in progress,2025-01-23T04:07:36,in transit,2025-01-23T04:26:52,in transit,2025-01-23T04:54:53,in transit,2025-01-23T06:08:21,in transit,2025-01-23T06:41:17,customs clearance in progress,2025-01-23T06:44:17,customs clearance in progress,2025-01-23T06:54:20,customs clearance in progress,2025-01-23T08:03:59,released by customs. clearance complete.,2025-01-23T08:12:36,in transit,2025-01-23T09:55:07,in transit,2025-01-23T11:44:59,in transit,2025-01-23T11:57:41,shipment on hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e8b6a,5087091553,a1630cac-f11e-45eb-ba58-de00a0c48748,2024-12-11T14:52:58,shipment collected,2024-12-11T21:15:32,in transit,2024-12-11T22:15:30,in transit,2024-12-11T22:51:13,customs clearance in progress,2024-12-12T01:27:45,in transit,2024-12-13T04:39:38,processed for clearance,2024-12-13T04:39:38,customs clearance in progress,2024-12-13T04:39:38,customs clearance in progress,2024-12-13T07:10:23,customs clearance in progress,2024-12-14T03:45:54,customs clearance in progress,2024-12-26T00:30:44,customs clearance in progress,2024-12-26T01:27:57,released by customs. clearance complete.,2024-12-26T03:20:33,in transit,2024-12-26T05:50:20,in transit,2024-12-26T07:18:06,in transit,2024-12-26T08:31:01,held awaiting tax payment by the receiver,2024-12-26T10:05:53,shipment on hold,2024-12-27T09:32:00,shipment on hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e8c4f,6469173200,a1630cac-f11e-45eb-ba58-de00a0c48748,2025-01-04T09:15:56,shipment manifested,2025-01-06T12:42:05,shipment collected,2025-01-06T18:32:18,shipment on hold,2025-01-07T20:47:02,in transit,2025-01-07T21:42:58,in transit,2025-01-09T06:05:00,in transit,2025-01-09T06:35:00,shipment on hold,2025-01-09T06:40:12,customs clearance in progress,2025-01-09T06:41:47,customs clearance in progress,2025-01-09T06:56:17,customs clearance in progress,2025-01-09T07:04:35,in transit,2025-01-09T07:59:02,customs clearance in progress,2025-01-09T08:03:24,customs clearance in progress,2025-01-09T08:06:28,customs clearance in progress,2025-01-09T08:14:49,in transit,2025-01-09T08:16:30,customs clearance in progress,2025-01-09T10:31:17,in transit,2025-01-09T10:31:57,shipment on hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e8c70,7b0e6063-3eaf-4828-9965-6b5a1ccb14c3-96504,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-06T08:51:29,shipment manifested,2024-12-09T17:20:00,shipment collected,2024-12-09T19:55:00,in transit,2024-12-09T21:03:00,in transit,2024-12-09T21:05:00,in transit,2024-12-09T21:16:00,warehouse scan,2024-12-10T03:46:00,in transit,2024-12-10T05:14:00,in transit,2024-12-10T07:57:00,in transit,2024-12-17T08:33:00,shipment on hold - awaiting rest of shipment,2024-12-18T08:53:00,shipment on hold - awaiting rest of shipment,2024-12-20T08:39:00,shipment on hold - awaiting rest of shipment,2024-12-21T03:40:00,in transit,2024-12-23T08:37:00,shipment on hold - awaiting rest of shipment,2024-12-24T07:40:00,customs clearance delay,2024-12-27T09:08:00,shipment on hold - awaiting rest of shipment,2024-12-28T00:16:00,in transit,2024-12-30T08:42:00,shipment on hold - awaiting rest of shipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e908e,a4a8dfa0-096d-4203-b82f-b86f5f62af5e-43570,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-09T12:03:18,shipment manifested,2025-01-10T15:10:00,shipment collected,2025-01-10T16:55:00,in transit,2025-01-11T01:24:00,in transit,2025-01-12T14:09:00,in transit,2025-01-12T14:14:00,released by customs. clearance complete.,2025-01-12T19:56:00,warehouse scan,2025-01-13T00:56:00,warehouse scan,2025-01-13T00:57:00,released by customs. clearance complete.,2025-01-13T02:10:00,out for delivery,2025-01-13T02:10:00,shipment on hold - awaiting rest of shipment,2025-01-13T02:46:00,delivery failed,2025-01-13T02:53:00,warehouse scan,2025-01-14T02:02:00,out for delivery,2025-01-14T02:03:00,shipment on hold - awaiting rest of shipment,2025-01-14T02:24:00,delivery failed,2025-01-14T02:29:00,warehouse scan,2025-01-15T02:05:00,shipment on hold - awaiting rest of shipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e9ea9,0a921afd-fc37-426a-b04e-acf11e08ecf4-12938,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-10-18T12:53:45,shipment manifested,2024-10-18T15:33:00,shipment collected,2024-10-18T17:45:00,in transit,2024-10-18T18:17:00,in transit,2024-10-18T20:27:00,warehouse scan,2024-10-18T21:44:00,in transit,2024-10-18T22:06:00,in transit,2024-10-19T00:00:00,in transit,2024-10-19T03:32:00,warehouse scan,2024-10-19T11:39:00,in transit,2024-10-19T12:44:00,in transit,2024-10-20T00:08:00,in transit,2024-10-20T07:57:00,warehouse scan,2024-10-20T08:34:00,in transit,2024-10-23T07:06:00,warehouse scan,2024-10-24T10:46:00,warehouse scan,2024-10-30T09:19:00,warehouse scan,2024-10-31T18:55:00,shipment on hold due to restricted items,2024-11-04T18:23:00,shipment on hold due to restricted items,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
