carrierId,carrierName,fromDate,toDate,scanDescription,normalizedScan,frequency,status
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019802+00:00,We've requested a modified intercept for this package.,we ve requested a modified intercept for this package,11,Not Matched
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019803+00:00,We were unable to deliver your package. Itâ€™s on the way to a secure UPS Access Pointâ„¢ location for pick up.,we were unable to deliver your package it s on the way to a secure ups access point location for pick up,6883,Not Matched
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019804+00:00,Your delivery has been rescheduled.,your delivery has been rescheduled,205,Not Matched
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019806+00:00,YOUR INVESTIGATION HAS BEEN CLOSED WITH A PROOF OF DELIVERY.,your investigation has been closed with a proof of delivery,2,Not Matched
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019809+00:00,Your package entry was rejected by the clearing agency. We will process according to the sender's instructions.,your package entry was rejected by the clearing agency we will process according to the sender s instructions,58,Not Matched
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.101981+00:00,Your package has been delayed due to a security check.,your package has been delayed due to a security check,92,Not Matched
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019811+00:00,Your package has been removed from a climate controlled environment.,your package has been removed from a climate controlled environment,21,Not Matched
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019813+00:00,Your package was upgraded to a new service level.,your package was upgraded to a new service level,235,Not Matched
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019814+00:00,Your shipment's delivery will be scheduled upon entry clearance or returned if denied entry.,your shipment s delivery will be scheduled upon entry clearance or returned if denied entry,111,Not Matched
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019815+00:00,"Your shipment's international documents are needing commodity classification. If you are the sender, please submit valid documents to resume the transit journey.",your shipment s international documents are needing commodity classification if you are the sender please submit valid documents to resume the transit journey,5,Not Matched
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019817+00:00,Your UPS SurePost package was transferred to the wrong post office. It is being corrected.,your ups surepost package was transferred to the wrong post office it is being corrected,11,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.101982+00:00,1 parcels collected on delivery,1 parcels collected on delivery,14,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019821+00:00,Carded,carded,1099,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019822+00:00,Change delivery date requested,change delivery date requested,173,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019824+00:00,"Collected from Depot, received by JAMES",collected from depot received by james,723,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019825+00:00,Contents Checked during Hub Sort,contents checked during hub sort,26,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019826+00:00,Customs inspection required,customs inspection required,49,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019827+00:00,"Delivered (Collected from depot), received by ZIFFITT (ID = Photo ID, Passport)",delivered collected from depot received by ziffitt id photo id passport,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.101983+00:00,"Delivered, ID Checked",delivered id checked,39,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019832+00:00,"Delivered (left at 11, ), received by HAMPTON",delivered left at 11 received by hampton,2148,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019833+00:00,"Delivered (left at 11, ), received by LLOYD D",delivered left at 11 received by lloyd d,1433,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019835+00:00,"Delivered (left at 11, ), received by OWENS",delivered left at 11 received by owens,689,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019836+00:00,"Delivered (left at 11, ), received by PHARMACY",delivered left at 11 received by pharmacy,728,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019838+00:00,"Delivered (left at 12, ), received by EDWARDS",delivered left at 12 received by edwards,702,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019839+00:00,"Delivered (left at 140, ), received by PATSY",delivered left at 140 received by patsy,708,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.101984+00:00,"Delivered (left at 190, ), received by MARTINA",delivered left at 190 received by martina,707,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.101984+00:00,"Delivered (left at 195, ), received by TOOLSTATION",delivered left at 195 received by toolstation,1746,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019841+00:00,"Delivered (left at 1a, ), received by FOUNTAIN",delivered left at 1a received by fountain,700,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019843+00:00,"Delivered (left at 1, ), received by H GREAVES",delivered left at 1 received by h greaves,1086,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019845+00:00,"Delivered (left at 20, ), received by CORB",delivered left at 20 received by corb,708,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019846+00:00,"Delivered (left at 23, ), received by WOOD",delivered left at 23 received by wood,708,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019849+00:00,"Delivered (left at 25, ), received by GARRY",delivered left at 25 received by garry,720,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019851+00:00,"Delivered (left at 25, ), received by OPEN",delivered left at 25 received by open,704,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019851+00:00,"Delivered (left at 2, ), received by JONES",delivered left at 2 received by jones,1775,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019852+00:00,"Delivered (left at 2, ), received by MCGOWAN",delivered left at 2 received by mcgowan,708,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019856+00:00,"Delivered (left at 30, Rose), received by ROSE",delivered left at 30 rose received by rose,719,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019856+00:00,"Delivered (left at 38, ), received by MICHELLE",delivered left at 38 received by michelle,711,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019859+00:00,"Delivered (left at 38, ), received by PAUL",delivered left at 38 received by paul,653,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.101986+00:00,"Delivered (left at 3, ), received by PRICE",delivered left at 3 received by price,711,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019861+00:00,"Delivered (left at 40, ), received by AARON",delivered left at 40 received by aaron,722,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019863+00:00,"Delivered (left at 48, ), received by NEWTON",delivered left at 48 received by newton,1408,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019863+00:00,"Delivered (left at 49, ), received by LISA",delivered left at 49 received by lisa,244,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019864+00:00,"Delivered (left at 53, ), received by LOWING",delivered left at 53 received by lowing,217,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019865+00:00,"Delivered (left at 5, ), received by WINDY",delivered left at 5 received by windy,709,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019867+00:00,"Delivered (left at 67 surbiton road, Londis shop), received by PATEL",delivered left at 67 surbiton road londis shop received by patel,220,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019868+00:00,"Delivered (left at 6, ), received by DANIAL",delivered left at 6 received by danial,701,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.101987+00:00,"Delivered (left at 6, ), received by STREET",delivered left at 6 received by street,704,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019872+00:00,"Delivered (left at 70, Lm design), received by ANNA",delivered left at 70 lm design received by anna,706,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019873+00:00,"Delivered (left at 70, ), received by LAWSON",delivered left at 70 received by lawson,703,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019874+00:00,"Delivered (left at 78, ), received by SARAH",delivered left at 78 received by sarah,705,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019876+00:00,"Delivered (left at 84, ), received by JANEL",delivered left at 84 received by janel,716,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019877+00:00,"Delivered (left at 9, 0pp), received by RICHARD",delivered left at 9 0pp received by richard,694,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019878+00:00,"Delivered (left at 9c, Sam), received by SAM",delivered left at 9c sam received by sam,705,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.101988+00:00,"Delivered (left at , A1), received by ADAM",delivered left at a1 received by adam,718,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019881+00:00,"Delivered (left at , Brynawelon), received by EVANS",delivered left at brynawelon received by evans,723,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019884+00:00,"Delivered (left at By the way), received by FINCH",delivered left at by the way received by finch,702,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019885+00:00,"Delivered (left at Coral), received by A ADAM",delivered left at coral received by a adam,694,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019887+00:00,"Delivered (left at , Daisy chain ), received by DAISY",delivered left at daisy chain received by daisy,714,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019888+00:00,"Delivered (left at Dml), received by MATT",delivered left at dml received by matt,345,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019889+00:00,"Delivered (left at , D spirit next to sg tanks), received by DRIVING SPIRIT",delivered left at d spirit next to sg tanks received by driving spirit,710,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019891+00:00,"Delivered (left at , Dulux), received by SMITH",delivered left at dulux received by smith,709,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019892+00:00,"Delivered (left at Emm Dee stores), received by DINISH",delivered left at emm dee stores received by dinish,291,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019893+00:00,"Delivered (left at Flat 2, ), received by JOHN",delivered left at flat 2 received by john,712,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019895+00:00,"Delivered (left at , Jjs cafe), received by JJS CAFE",delivered left at jjs cafe received by jjs cafe,1058,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019897+00:00,"Delivered (left at Loyal auto), received by LOYAL",delivered left at loyal auto received by loyal,541,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019899+00:00,"Delivered (left at , Maydencroft), received by JAMES",delivered left at maydencroft received by james,1076,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019901+00:00,"Delivered (left at Nightingale loghd3, ), received by NIGHTINGALE LODHE",delivered left at nightingale loghd3 received by nightingale lodhe,696,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019903+00:00,"Delivered (left at Organic, ), received by JEMIE",delivered left at organic received by jemie,701,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019904+00:00,"Delivered (left at , Premier shop ), received by BIRKETT",delivered left at premier shop received by birkett,712,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019905+00:00,"Delivered (left at Quinn roofing), received by DUNN",delivered left at quinn roofing received by dunn,54,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019908+00:00,"Delivered (left at , Rafs), received by RAF",delivered left at rafs received by raf,348,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019909+00:00,"Delivered (left at , Raze the roof), received by SMITH",delivered left at raze the roof received by smith,696,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019912+00:00,"Delivered (left at Security office , ), received by RUBLY",delivered left at security office received by rubly,1056,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019913+00:00,"Delivered (left at , UK electricals whole sale (trade counter) offic2), received by SAM",delivered left at uk electricals whole sale trade counter offic2 received by sam,1369,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019916+00:00,"Delivered (left at , Unit 10), received by JIM",delivered left at unit 10 received by jim,4553,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019917+00:00,"Delivered (left at , Unit11), received by JERRY",delivered left at unit11 received by jerry,712,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019918+00:00,"Delivered (left at Unit 2, Jm clark), received by ASAL",delivered left at unit 2 jm clark received by asal,1425,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019919+00:00,"Delivered (left at , Unit no5), received by IIAN",delivered left at unit no5 received by iian,706,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019921+00:00,Delivered to Alternative Address,delivered to alternative address,26,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019922+00:00,"Delivered to Alternative Address, by ALMIRA BATANOVIC",delivered to alternative address by almira batanovic,33,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019927+00:00,"Delivered to Alternative Address, received by A . DE JONG",delivered to alternative address received by a de jong,11,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019929+00:00,"Delivered to Alternative Address, received by BURN",delivered to alternative address received by burn,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.101993+00:00,"Delivered to Alternative Address, received by BUUR V",delivered to alternative address received by buur v,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019931+00:00,"Delivered to Alternative Address, received by GOEDT.M",delivered to alternative address received by goedt m,5,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019934+00:00,"Delivered to Alternative Address, received by HANDYHAUS",delivered to alternative address received by handyhaus,14,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019935+00:00,"Delivered to Alternative Address, received by HANDY VIP EYUP",delivered to alternative address received by handy vip eyup,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019935+00:00,"Delivered to Alternative Address, received by HARTMANN",delivered to alternative address received by hartmann,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019936+00:00,"Delivered to Alternative Address, received by J SJ",delivered to alternative address received by j sj,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019938+00:00,"Delivered to Alternative Address, received by KROEBER",delivered to alternative address received by kroeber,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.101994+00:00,"Delivered to Alternative Address, received by MILOP",delivered to alternative address received by milop,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019941+00:00,"Delivered to Alternative Address, received by NR87",delivered to alternative address received by nr87,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019942+00:00,"Delivered to Alternative Address, received by SILKE HOENSELAAR",delivered to alternative address received by silke hoenselaar,36,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019943+00:00,"Delivered to Alternative Address, received by STUMMER",delivered to alternative address received by stummer,13,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019944+00:00,"Delivered to Alternative Address, received by TOL F",delivered to alternative address received by tol f,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019945+00:00,Delivered to Pickup Point SMS Notification Proof of Delivery SMS notification sent,delivered to pickup point sms notification proof of delivery sms notification sent,119,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019947+00:00,Delivered to Post Office/Collection Point,delivered to post office/collection point,374,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019947+00:00,"Delivered with Consignee's Authority, by ACKLAM, STUART",delivered with consignee s authority by acklam stuart,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019949+00:00,"Delivered with Consignee's Authority, by BOGDAHN, HOLGER",delivered with consignee s authority by bogdahn holger,6,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019951+00:00,"Delivered with Consignee's Authority, by EVM 68",delivered with consignee s authority by evm 68,20,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019952+00:00,"Delivered with Consignee's Authority, by GRÃƒÂ¶PKE, STEFFEN",delivered with consignee s authority by grÃ£ pke steffen,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019953+00:00,"Delivered with Consignee's Authority, by MANGOLD, FLORIAN",delivered with consignee s authority by mangold florian,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019955+00:00,"Delivered with Consignee's Authority, by SANDRO STRASSER",delivered with consignee s authority by sandro strasser,69,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019956+00:00,"Delivered with Consignee's Authority, by SCHMITT",delivered with consignee s authority by schmitt,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019957+00:00,"Delivered with Consignee's Authority, by SEETHALER, FLORIAN",delivered with consignee s authority by seethaler florian,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019957+00:00,"Delivered with Consignee's Authority, by STRITTMATTER, NICOLE UND OLIVER",delivered with consignee s authority by strittmatter nicole und oliver,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.101996+00:00,"Delivered with Consignee's Authority, by WAJIHA NOOR MALIK",delivered with consignee s authority by wajiha noor malik,27,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019961+00:00,"Delivered with Consignee's Authority, received by ADIDAS AG HZO BRENES, YOLANDA GOME",delivered with consignee s authority received by adidas ag hzo brenes yolanda gome,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019962+00:00,"Delivered with Consignee's Authority, received by AICHHOLZ, MARC",delivered with consignee s authority received by aichholz marc,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019964+00:00,"Delivered with Consignee's Authority, received by ANNIKA HAAS",delivered with consignee s authority received by annika haas,29,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019965+00:00,"Delivered with Consignee's Authority, received by ARGIROV-GILLMEISTER, DIMITAR + MARK",delivered with consignee s authority received by argirov gillmeister dimitar mark,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019966+00:00,"Delivered with Consignee's Authority, received by BASKAKOV",delivered with consignee s authority received by baskakov,33,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019968+00:00,"Delivered with Consignee's Authority, received by BERND MUTKE",delivered with consignee s authority received by bernd mutke,32,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.101997+00:00,"Delivered with Consignee's Authority, received by BRÃƒÂ¼NING, SARAH",delivered with consignee s authority received by brÃ£ ning sarah,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019971+00:00,"Delivered with Consignee's Authority, received by DÃƒÂ¶RNER, MICHAEL",delivered with consignee s authority received by dÃ£ rner michael,12,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019973+00:00,"Delivered with Consignee's Authority, received by DEN BOER, MARKUS",delivered with consignee s authority received by den boer markus,27,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019974+00:00,"Delivered with Consignee's Authority, received by DESER",delivered with consignee s authority received by deser,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019975+00:00,"Delivered with Consignee's Authority, received by DORIS HEINE",delivered with consignee s authority received by doris heine,33,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019977+00:00,"Delivered with Consignee's Authority, received by DR. FLORIAN STELLMACHER",delivered with consignee s authority received by dr florian stellmacher,31,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019977+00:00,"Delivered with Consignee's Authority, received by EASYPAKETSHOP",delivered with consignee s authority received by easypaketshop,7,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019979+00:00,"Delivered with Consignee's Authority, received by ELBADAWI, SOPHIE",delivered with consignee s authority received by elbadawi sophie,39,Not Matched
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019982+00:00,"Delivered with Consignee's Authority, received by ESSER, DR. SIMONE",delivered with consignee s authority received by esser dr simone,47,Not Matched
